Time,Clusters,BTC,USD,Netflow_Bytes,Port,label
29,1,22,18279,4141,5062,0
31,1,22,18278,4146,5062,0
33,1,22,18277,4151,5062,0
35,1,22,18276,4156,5062,0
5,1,22,18275,4161,5062,0
7,1,22,18274,4166,5062,0
9,1,22,18273,4171,5062,0
8,1,22,18272,4176,5062,0
10,1,22,18271,4181,5062,0
12,1,22,18270,4186,5062,0
14,1,22,18269,4191,5062,0
16,1,22,18268,4196,5062,0
18,1,22,18267,4201,5062,0
20,1,22,18266,4206,5062,0
22,1,22,18265,4211,5062,0
24,1,22,18264,4216,5062,0
26,1,22,18263,4221,5062,0
28,1,22,18262,4226,5062,0
6,1,22,18261,4231,5062,0
8,1,22,18260,4236,5062,0
2,1,22,18259,4241,5062,0
4,1,22,18258,4246,5062,0
6,1,22,18257,4251,5062,0
8,1,22,18256,4256,5062,0
10,1,22,18255,4261,5062,0
12,1,22,18254,4266,5062,0
14,1,22,18253,4271,5062,0
16,1,22,18252,4276,5062,0
18,1,22,18251,4281,5062,0
3,1,22,18250,4286,5062,0
5,1,22,18249,4291,5062,0
1,1,22,18248,4296,5062,0
5,1,22,18247,4301,5062,0
9,1,22,18246,4306,5062,0
13,1,22,18245,4311,5062,0
17,1,22,18244,4316,5062,0
21,1,22,18243,4321,5062,0
25,1,22,18242,4326,5062,0
29,1,22,18241,4331,5062,0
33,1,22,18240,4336,5062,0
6,1,22,18239,4341,5062,0
10,1,22,18238,4346,5062,0
14,1,22,18237,4351,5062,0
18,1,22,18236,4356,5062,0
22,1,22,18235,4361,5062,0
26,1,22,18234,4366,5062,0
0,1,22,18233,4371,5062,0
4,1,22,18232,4376,5062,0
8,1,22,18231,4381,5062,0
12,1,22,18230,4386,5062,0
16,1,22,18229,4391,5062,0
20,1,22,18228,4396,5062,0
24,1,22,18227,4401,5062,0
28,1,22,18226,4406,5062,0
32,1,22,18225,4411,5062,0
2,1,22,18224,4416,5062,0
6,1,22,18223,4421,5062,0
1,1,22,18222,4426,5062,0
8,1,22,18221,4431,5062,0
1,1,22,18220,4436,5062,0
1,1,22,18219,4441,5062,0
1,1,22,18218,4446,5062,0
7,1,22,18217,4451,5062,0
7,1,22,18216,4456,5062,0
13,1,22,18215,4461,5062,0
13,1,22,18214,4466,5062,0
7,1,22,18213,4471,5062,0
19,1,22,18212,4476,5062,0
13,1,22,18211,4481,5062,0
25,1,22,18210,4486,5062,0
19,1,22,18209,4491,5062,0
31,1,22,18208,4496,5062,0
25,1,22,18207,4501,5062,0
37,1,22,18206,4506,5062,0
31,1,22,18205,4511,5066,0
43,1,22,18204,4516,5066,0
37,1,22,18203,4521,5066,0
49,1,22,18202,4526,5066,0
43,1,22,18201,4531,5066,0
38,1,22,18200,4536,5066,0
33,1,22,18199,4541,5066,0
28,1,22,18198,4546,5066,0
23,1,22,18197,4551,5066,0
18,1,22,18196,4556,5066,0
13,1,22,18195,4561,5066,0
8,1,22,18194,4566,5066,0
3,1,22,18193,4571,5066,0
59,1,22,18192,4576,5066,0
54,1,22,18191,4581,5066,0
49,1,22,18190,4586,5066,0
7,1,22,18189,4591,5066,0
2,1,22,18188,4596,5066,0
1,1,22,18187,4601,5066,0
4,1,22,18186,4606,5066,0
1,1,22,18185,4611,5066,0
6,1,22,18184,4616,5066,0
1,1,22,18183,4621,5066,0
5,1,22,18182,4626,5066,0
3,1,22,18181,4631,5066,0
1,1,22,18180,4636,5066,0
2,1,22,18179,4641,5066,0
1,1,22,18178,4646,5066,0
4,1,22,18177,4651,5066,0
5,1,22,18176,4656,5066,0
4,1,22,18175,4661,5066,0
7,1,22,18174,4666,5066,0
8,1,22,18173,4671,5066,0
7,1,22,18172,4676,5066,0
10,1,22,18171,4681,5066,0
11,1,22,18170,4686,5066,0
10,1,22,18169,4691,5066,0
13,1,22,18168,4696,5066,0
14,1,22,18167,4701,5066,0
13,1,22,18166,4706,5066,0
16,1,22,18165,4711,5066,0
17,1,22,18164,4716,5066,0
16,1,22,18163,4721,5066,0
19,1,22,18162,4726,5066,0
20,1,22,18161,4731,5066,0
19,1,22,18160,4736,5066,0
22,1,22,18159,4741,5066,0
23,1,22,18158,4746,5066,0
22,1,22,18157,4751,5066,0
25,1,22,18156,4756,5066,0
26,1,22,18155,4761,5066,0
25,1,22,18154,4766,5066,0
5,1,22,18153,4771,5066,0
29,1,22,18152,4776,5066,0
28,1,22,18151,4781,5066,0
8,1,22,18150,4786,5066,0
32,1,22,18149,4791,5066,0
31,1,22,18148,4796,5066,0
11,1,22,18147,4801,5066,0
35,1,22,18146,4806,5066,0
34,1,22,18145,4811,5066,0
14,1,22,18144,4816,5066,0
38,1,22,18143,4821,5066,0
37,1,22,18142,4826,5066,0
17,1,22,18141,4831,5066,0
41,1,22,18140,4836,5066,0
40,1,22,18139,4841,5066,0
20,1,22,18138,4846,5066,0
44,1,22,18137,4851,5066,0
43,1,22,18136,4856,5066,0
6,1,22,18135,4861,5066,0
47,1,22,18134,4866,5066,0
46,1,22,18133,4871,5066,0
9,1,22,18132,4876,5066,0
50,1,22,18131,4881,5066,0
49,1,22,18130,4886,5066,0
12,1,22,18129,4891,5066,0
53,1,22,18128,4896,5066,0
52,1,22,18127,4901,5066,0
15,1,22,18126,4906,5066,0
56,1,22,18125,4911,5066,0
55,1,22,18124,4916,5066,0
18,1,22,18123,4921,5066,0
1,1,22,18122,4926,5066,0
58,1,22,18121,4931,5066,0
1,1,22,18120,4936,5066,0
4,1,22,18119,4941,5066,0
4,1,22,18118,4946,5066,0
7,1,22,18117,4951,5066,0
7,1,22,18116,4956,5066,0
10,1,22,18115,4961,5066,0
10,1,22,18114,4966,5066,0
13,1,22,18113,4971,5066,0
13,1,22,18112,4976,5066,0
6,1,22,18111,4981,5066,0
16,1,22,18110,4986,5066,0
9,1,22,18109,4991,5066,0
19,1,22,18108,4996,5066,0
12,1,22,18107,5001,5066,0
22,1,22,18106,5006,5066,0
15,1,22,18105,5011,5066,0
25,1,22,18104,5016,5066,0
18,1,22,18103,5021,5066,0
28,1,22,18102,5026,5066,0
21,1,22,18101,5031,5066,0
31,1,22,18100,5036,5066,0
24,1,22,18099,5041,5066,0
34,1,22,18098,5046,5066,0
27,1,22,18097,5051,5066,0
37,1,22,18096,5056,5066,0
30,1,22,18095,5061,5066,0
40,1,22,18094,5066,5066,0
33,1,22,18093,5071,5066,0
43,1,22,18092,5076,5066,0
36,1,22,18091,5081,5066,0
3,1,22,18090,5086,5066,0
39,1,22,18089,5091,5066,0
6,1,22,18088,5096,5066,0
42,1,22,18087,5101,5066,0
9,1,22,18086,5106,5066,0
45,1,22,18085,5111,5066,0
12,1,22,18084,5116,5066,0
48,1,9,18083,5121,5066,0
15,1,9,18082,5126,5066,0
1,1,9,18081,5131,5066,0
59,1,9,18080,5136,5066,0
7,1,9,18079,5141,5066,0
8,1,9,18078,5146,5066,0
-1,1,9,18077,5151,5066,0
1,1,9,18076,5156,5066,0
5,1,9,18075,5161,5066,0
6,1,9,18074,5166,5066,0
9,1,9,18073,5171,5066,0
12,1,9,18072,5176,5066,0
15,1,9,18071,5181,5066,0
18,1,9,18070,5186,5066,0
21,1,9,18069,5191,5066,0
24,1,9,18068,5196,5066,0
27,1,9,18067,5201,5066,0
30,1,9,18066,5206,5066,0
33,1,9,18065,5211,5066,0
5,1,9,18064,5216,5066,0
8,1,9,18063,5221,5066,0
11,1,9,18062,5226,5066,0
14,1,9,18061,5231,5066,0
17,1,9,18060,5236,5066,0
20,1,9,18059,5241,5066,0
23,1,9,18058,5246,5066,0
26,1,9,18057,5251,5066,0
1,1,9,18056,5256,5066,0
4,1,9,18055,5261,5066,0
7,1,9,18054,5266,5066,0
10,1,9,18053,5271,5066,0
13,1,9,18052,5276,5066,0
16,1,9,18051,5281,5066,0
19,1,9,18050,5286,5066,0
6,1,9,18049,5291,5066,0
9,1,9,18048,5296,5066,0
12,1,9,18047,5301,5066,0
15,1,9,18046,5306,5066,0
11,1,9,18045,5311,5066,0
7,1,9,18044,5316,5066,0
3,1,9,18043,5321,5066,0
5,1,9,18042,5326,5066,0
1,1,9,18041,5331,5066,0
2,1,9,18040,5336,5066,0
1,1,9,18039,5341,5066,0
1,1,9,18038,5346,5066,0
4,1,9,18037,5351,5066,0
4,1,9,18036,5356,5066,0
7,1,9,18035,5361,5066,0
7,1,9,18034,5366,5066,0
10,1,9,18033,5371,5066,0
10,1,9,18032,5376,5066,0
13,1,9,18031,5381,5066,0
13,1,9,18030,5386,5066,0
16,1,9,18029,5391,5066,0
16,1,9,18028,5396,5066,0
19,1,9,18027,5401,5066,0
19,1,9,18026,5406,5066,0
4,1,9,18025,5411,5066,0
22,1,9,18024,5416,5066,0
7,1,9,18023,5421,5066,0
25,1,9,18022,5426,5066,0
10,1,9,18021,5431,5066,0
28,1,9,18020,5436,5066,0
13,1,9,18019,5441,5066,0
31,1,9,18018,5446,5066,0
16,1,9,18017,5451,5066,0
34,1,9,18016,5456,5066,0
6,1,9,18015,5461,5066,0
37,1,9,18014,5466,5066,0
9,1,9,18013,5471,5066,0
40,1,9,18012,5476,5066,0
12,1,9,18011,5481,5066,0
43,1,9,18010,5486,5066,0
15,1,9,18009,5491,5066,0
46,1,9,18008,5496,5066,0
5,1,9,18007,5501,5066,0
49,1,9,18006,5506,5066,0
1,1,9,18005,5511,5066,0
52,1,9,18004,5516,5066,0
4,1,9,18003,5521,5066,0
55,1,9,18002,5526,5066,0
7,1,9,18001,5531,5066,0
58,1,9,18000,5536,5066,0
10,1,9,17999,5541,5066,0
61,1,9,17998,5546,5066,0
13,1,9,17997,5551,5066,0
4,1,9,17996,5556,5066,0
7,1,9,17995,5561,5066,0
10,1,9,17994,5566,5066,0
13,1,9,17993,5571,5066,0
16,1,9,17992,5576,5066,0
19,1,9,17991,5581,5066,0
22,1,9,17990,5586,5066,0
6,1,9,17989,5591,5066,0
9,1,9,17988,5596,5066,0
12,1,9,17987,5601,5066,0
15,1,9,17986,5606,5066,0
18,1,9,17985,5611,5066,0
21,1,9,17984,5616,5066,0
24,1,9,17983,5621,5066,0
27,1,9,17982,5626,5066,0
6,1,9,17981,5631,5066,0
9,1,9,17980,5636,5066,0
12,1,9,17979,5641,5066,0
15,1,9,17978,5646,5066,0
7,1,9,17977,5651,5066,0
10,1,9,17976,5656,5066,0
13,1,9,17975,5661,5066,0
16,1,9,17974,5666,5066,0
19,1,9,17973,5671,5066,0
22,1,9,17972,5676,5066,0
25,1,9,17971,5681,5066,0
28,1,9,17970,5686,5066,0
8,1,9,17969,5691,5066,0
11,1,9,17968,5696,5066,0
14,1,9,17967,5701,5066,0
17,1,9,17966,5706,5066,0
20,1,9,17965,5711,5066,0
23,1,9,17964,5716,5066,0
26,1,9,17963,5721,5066,0
29,1,9,17962,5726,5066,0
32,1,9,17961,5731,5066,0
35,1,9,17960,5736,5066,0
38,1,9,17959,5741,5066,0
41,1,9,17958,5746,5066,0
1,1,9,17957,5751,5066,0
9,1,9,17956,5756,5066,0
1,1,9,17955,5761,5066,0
2,1,9,17954,5766,5066,0
7,1,9,17953,5771,5066,0
6,1,9,17952,5776,5066,0
9,1,9,17951,5781,5066,0
5,1,9,17950,5786,5066,0
7,1,9,17949,5791,5066,0
3,1,9,17948,5796,5066,0
1,1,9,17947,5801,5066,0
5,1,9,17946,5806,5066,0
1,1,9,17945,5811,5066,0
8,1,9,17944,5816,5066,0
4,1,9,17943,5821,5066,0
11,1,9,17942,5826,5066,0
7,1,9,17941,5831,5066,0
14,1,9,17940,5836,5066,0
10,1,9,17939,5841,5066,0
17,1,9,17938,5846,5066,0
13,1,9,17937,5851,5066,0
20,1,9,17936,5856,5066,0
16,1,9,17935,5861,5066,0
23,1,9,17934,5866,5066,0
19,1,9,17933,5871,5066,0
26,1,9,17932,5876,5066,0
22,1,9,17931,5881,5066,0
29,1,9,17930,5886,5066,0
25,1,9,17929,5891,5066,0
32,1,9,17928,5896,5066,0
28,1,9,17927,5901,5066,0
35,1,9,17926,5906,5066,0
31,1,9,17925,5911,5066,0
38,1,9,17924,5916,5066,0
34,1,9,17923,5921,5066,0
41,1,9,17922,5926,5066,0
37,1,9,17921,5931,5066,0
7,1,9,17920,5936,5066,0
13,1,9,17919,5941,5066,0
30,1,9,17918,5946,5066,0
40,1,9,17917,5951,5066,0
43,1,9,17916,5956,5066,0
41,1,9,17915,5961,5066,0
41,1,9,17914,5966,5066,0
41,1,9,17913,5971,5066,0
41,1,9,17912,5976,5066,0
45,1,9,17911,5981,5066,0
45,1,9,17910,5986,5066,0
45,1,9,17909,5991,5066,0
49,1,9,17908,5996,5066,0
49,1,9,17907,6001,5066,0
49,1,9,17906,6006,5066,0
53,1,9,17905,6011,5066,0
53,1,9,17904,6016,5066,0
53,1,9,17903,6021,5066,0
5,1,9,17902,6026,5066,0
57,1,9,17901,6031,5066,0
57,1,9,17900,6036,5066,0
2,1,9,17899,6041,5066,0
1,1,9,17898,6046,5066,0
59,1,9,17897,6051,5066,0
6,1,9,17896,6056,5066,0
5,1,9,17895,6061,5066,0
6,1,9,17894,6066,5066,0
5,1,9,17893,6071,5066,0
9,1,9,17892,6076,5066,0
10,1,9,17891,6081,5066,0
9,1,9,17890,6086,5066,0
13,1,9,17889,6091,5066,0
14,1,9,17888,6096,5066,0
13,1,9,17887,6101,5066,0
17,1,9,17886,6106,5066,0
18,1,9,17885,6111,5066,0
17,1,9,17884,6116,5066,0
21,1,9,17883,6121,5066,0
22,1,9,17882,6126,5066,0
21,1,9,17881,6131,5066,0
25,1,9,17880,6136,5066,0
26,1,9,17879,6141,5066,0
7,1,9,17878,6146,5066,0
29,1,9,17877,6151,5066,0
30,1,9,17876,6156,5066,0
11,1,9,17875,6161,5066,0
33,1,9,17874,6166,5066,0
34,1,9,17873,6171,5066,0
32,1,9,17872,6176,5066,0
30,1,9,17871,6181,5066,0
28,1,9,17870,6186,5066,0
26,1,9,17869,6191,5066,0
24,1,9,17868,6196,5066,0
22,1,9,17867,6201,5066,0
20,1,9,17866,6206,5066,0
18,1,9,17865,6211,5066,0
16,1,9,17864,6216,5066,0
14,1,9,17863,6221,5066,0
12,1,9,17862,6226,5066,0
10,1,9,17861,6231,5066,0
8,1,9,17860,6236,5066,0
6,1,9,17859,6241,5066,0
4,1,9,17858,6246,5066,0
2,1,9,17857,6251,5066,0
1,1,9,17856,6256,5066,0
50,1,9,1,6261,5066,0
48,1,9,1,6266,5066,0
46,1,9,1,6271,5066,0
44,1,9,1,6276,5066,0
42,1,9,1,6281,5066,0
40,1,9,1,6286,5066,0
38,1,9,1,6291,5066,0
36,1,9,1,6296,5066,0
34,1,9,1,6301,5066,0
32,1,9,1,6306,5066,0
37,1,9,1,6311,5061,0
42,1,9,1,6316,5061,0
47,1,9,1,6321,5061,0
52,1,9,1,6326,5061,0
57,1,9,1,6331,5061,0
54,1,9,1,6336,5061,0
59,1,9,1,6341,5061,0
56,1,9,1,6346,5061,0
50,1,9,1,6351,5061,0
55,1,9,1,6356,5061,0
6,1,9,1,6361,5061,0
3,1,9,1,6366,5061,0
8,1,9,1,6371,5061,0
3,1,9,1,6376,5061,0
8,1,9,1,6381,5061,0
3,1,9,1,6386,5061,0
8,1,9,1,6391,5061,0
3,1,9,1,6396,5061,0
8,1,9,1,6401,5061,0
8,1,9,1,6406,5061,0
7,1,9,1,6411,5061,0
2,1,9,1,6416,5061,0
7,1,9,1,6421,5061,0
2,1,9,1,6426,5061,0
20,1,9,1,6431,5061,0
15,1,9,1,6436,5061,0
10,1,9,1,6441,5061,0
7,1,9,1,6446,5061,0
2,1,9,1,6451,5061,0
9,1,9,1,6456,5061,0
4,1,9,1,6461,5061,0
30,1,9,1,6466,5061,0
25,1,9,1,6471,5061,0
20,1,9,1,6476,5061,0
15,1,9,1,6481,5061,0
10,1,9,1,6486,5061,0
5,1,9,1,6491,5061,0
1,1,9,1,6496,5061,0
3,1,9,1,6501,5061,0
8,1,9,1,6506,5061,0
3,1,9,1,6511,5061,0
10,1,9,1,6516,5061,0
5,1,9,1,6521,5061,0
1,1,9,1,6526,5061,0
8,1,9,1,6531,5061,0
3,1,9,1,6536,5061,0
1,1,9,1,6541,5061,0
8,1,9,1,6546,5061,0
3,1,9,1,6551,5061,0
3,1,9,1,6556,5061,0
30,1,9,1,6561,5061,0
25,1,9,1,6566,5061,0
58,1,9,1,6571,5061,0
50,1,9,1,6576,5061,0
42,1,9,1,6581,5061,0
34,1,9,1,6586,5061,0
26,1,9,1,6591,5061,0
18,1,9,1,6596,5061,0
10,1,9,1,6601,5061,0
2,1,9,1,6606,5061,0
10,1,9,1,6611,5061,0
2,1,9,1,6616,5061,0
4,1,9,1,6621,5061,0
8,1,9,1,6626,5061,0
5,1,9,1,6631,5061,0
9,1,9,1,6636,5061,0
1,1,9,1,6641,5061,0
1,1,9,1,6646,5061,0
50,1,9,1,6651,5061,0
42,1,9,1,6656,5068,0
34,1,9,1,6661,5068,0
26,1,9,50991,12,5066,0
18,1,9,50991,14,5066,0
10,1,9,50991,16,5066,0
2,1,9,50991,18,5066,0
6,1,9,50991,20,5066,0
4,1,9,50991,22,5066,0
6,1,9,50991,24,5066,0
9,1,9,50991,26,5066,0
12,1,9,50991,28,5066,0
15,1,9,50991,30,5066,0
18,1,9,50991,32,5066,0
21,1,9,50991,34,5066,0
24,1,9,50991,36,5066,0
27,1,9,50991,38,5066,0
30,1,9,50991,40,5066,0
33,1,9,50991,42,5066,0
36,1,9,50991,44,5066,0
39,1,9,50991,46,5066,0
42,1,9,50991,48,5066,0
45,1,9,50991,50,5066,0
48,1,9,50991,52,5066,0
51,1,9,50991,54,5066,0
54,1,9,50991,56,5066,0
52,1,9,50991,58,5066,0
50,1,9,50991,60,5066,0
48,1,9,50991,62,5066,0
46,1,9,50991,64,5066,0
44,1,9,50991,66,5066,0
42,1,9,50991,68,5066,0
40,1,9,50991,70,5066,0
7,1,9,50991,72,5066,0
5,1,9,50991,74,5066,0
3,1,9,50991,76,5066,0
1,1,9,50991,78,5066,0
7,1,9,50991,80,5066,0
5,1,9,50991,82,5066,0
3,1,9,50991,84,5066,0
1,1,9,50991,86,5066,0
-1,1,9,50991,88,5066,0
7,1,9,50991,90,5066,0
5,1,9,50991,92,5066,0
3,1,15,50991,94,5066,0
1,1,15,50991,96,5066,0
7,1,15,50991,98,5066,0
5,1,15,50991,100,5066,0
3,1,15,50991,102,5066,0
1,1,15,50991,104,5066,0
7,1,15,50991,106,5066,0
9,1,15,50991,108,5066,0
11,1,15,50991,110,5066,0
13,1,15,50989,112,5066,0
15,1,15,50987,116,5066,0
17,1,15,50985,120,5066,0
19,1,15,50983,124,5066,0
21,1,15,50981,128,5066,0
23,1,15,50979,132,5066,0
25,1,15,50977,136,5066,0
27,1,15,50975,140,5066,0
29,1,15,50973,144,5066,0
31,1,15,50971,148,5066,0
33,1,15,50969,152,5066,0
35,1,15,50967,156,5066,0
37,1,15,50965,160,5066,0
39,1,15,50963,164,5066,0
41,1,15,50961,168,5066,0
43,1,15,50959,172,5066,0
45,1,15,50957,176,5066,0
47,1,15,50955,180,5066,0
49,1,15,50953,184,5066,0
51,1,15,50951,188,5066,0
53,1,15,50949,192,5066,0
55,1,15,50947,196,5066,0
57,1,15,50945,200,5066,0
59,1,15,50943,204,5066,0
61,1,15,50941,208,5066,0
40,1,15,50939,212,5066,0
37,1,15,50937,216,5066,0
34,1,15,50935,220,5066,0
31,1,15,50933,224,5066,0
28,1,15,50931,228,5066,0
25,1,15,50929,232,5066,0
22,1,15,50927,236,5066,0
7,1,15,50925,240,5066,0
4,1,15,50923,244,5066,0
1,1,15,50921,248,5066,0
7,1,15,50919,252,5066,0
4,1,15,50917,256,5066,0
1,1,15,50915,260,5066,0
7,1,15,50913,264,5066,0
1,1,15,50911,268,5066,0
4,1,15,50909,272,5066,0
10,1,15,50907,276,5066,0
4,1,15,50905,280,5066,0
7,1,15,50903,284,5066,0
13,1,15,50901,288,5066,0
7,1,15,50899,292,5066,0
10,1,15,50897,296,5066,0
16,1,15,50895,300,5066,0
10,1,15,50893,304,5066,0
13,1,15,50891,308,5066,0
19,1,15,50889,312,5066,0
13,1,15,50887,316,5066,0
16,1,15,50885,320,5066,0
22,1,13,50883,324,5066,0
16,1,13,50881,328,5066,0
19,1,13,50879,332,5066,0
25,1,13,50877,336,5066,0
19,1,13,50875,340,5066,0
22,1,13,50873,344,5066,0
28,1,13,50871,348,5066,0
22,1,13,50869,352,5066,0
25,1,13,50867,356,5066,0
31,1,13,50865,360,5066,0
25,1,13,50863,364,5066,0
28,1,13,50861,368,5066,0
34,1,13,50859,372,5066,0
28,1,13,50857,376,5066,0
31,1,13,50855,380,5066,0
37,1,13,50853,384,5066,0
31,11,13,23221,388,5068,0
34,11,13,23221,392,5068,0
40,11,13,23221,396,5068,0
34,11,13,23221,400,5068,0
37,11,13,23221,404,5068,0
43,11,13,23221,408,5068,0
37,11,13,23221,412,5068,0
40,11,13,23221,416,5068,0
46,11,13,23221,420,5068,0
40,11,13,23221,424,5068,0
43,11,13,23221,428,5068,0
49,11,13,23221,432,5068,0
43,11,13,23221,436,5061,0
7,11,13,23221,440,5061,0
52,11,13,23221,444,5061,0
46,11,13,23221,448,5061,0
10,11,13,23221,452,5061,0
55,11,13,23221,456,5061,0
49,11,13,23221,460,5061,0
13,11,13,23221,464,5061,0
58,11,13,23221,468,5061,0
52,11,13,23221,472,5061,0
16,11,13,23221,476,5061,0
61,11,13,23221,480,5061,0
55,11,13,23221,484,5061,0
19,11,13,23221,488,5061,0
64,11,13,23221,492,5061,0
58,11,13,23221,496,5061,0
4,11,13,23221,500,5061,0
6,11,13,23221,504,5061,0
7,11,13,23221,508,5061,0
9,11,13,23221,512,5061,0
11,3,13,125455,516,5062,0
13,3,13,125459,520,5062,0
15,3,13,125463,524,5062,0
17,3,13,125467,528,5062,0
19,3,13,125471,532,5062,0
21,3,13,125475,536,5062,0
23,3,13,125479,540,5062,0
25,3,13,125483,544,5062,0
27,3,13,125487,548,5062,0
29,3,13,125491,552,5062,0
31,3,13,125495,556,5062,0
33,3,13,125499,560,5062,0
35,3,13,125503,564,5062,0
37,3,13,125507,568,5062,0
39,3,13,125511,572,5062,0
41,3,13,125515,576,5062,0
43,3,13,125519,580,5062,0
45,3,13,125523,584,5062,0
47,3,13,125527,588,5062,0
49,3,13,125531,592,5062,0
51,3,13,125535,596,5062,0
53,3,13,125539,600,5062,0
5,3,13,125543,604,5062,0
7,3,13,125547,608,5062,0
2,3,13,125551,612,5062,0
4,3,13,125555,616,5062,0
6,3,13,125559,620,5062,0
8,3,13,125563,624,5062,0
10,3,13,125567,628,5062,0
12,3,13,125571,632,5062,0
14,3,13,125575,636,5062,0
16,3,13,125579,640,5062,0
18,3,13,125583,644,5062,0
20,3,13,125587,648,5062,0
22,3,13,125591,652,5062,0
24,3,13,125595,656,5062,0
26,3,13,125599,660,5062,0
28,3,13,125603,664,5062,0
30,3,13,125607,668,5062,0
32,3,13,125611,672,5062,0
34,3,13,125615,676,5062,0
36,3,13,125619,680,5062,0
4,3,13,125623,684,5062,0
6,3,13,125627,688,5062,0
8,3,13,125631,692,5062,0
10,3,13,125635,696,5062,0
12,3,13,125639,700,5062,0
14,3,13,125643,704,5062,0
16,3,13,125647,708,5062,0
18,3,13,125651,712,5062,0
20,3,13,125655,716,5062,0
22,3,13,125659,720,5062,0
24,3,13,125663,724,5062,0
9,3,13,125667,728,5062,0
11,3,13,125671,732,5062,0
13,3,13,125675,736,5062,0
15,3,13,125679,740,5062,0
17,3,13,125683,744,5062,0
19,3,13,125687,748,5062,0
21,3,13,125691,752,5062,0
23,3,13,125695,756,5062,0
25,3,13,125699,760,5062,0
27,3,13,125703,764,5062,0
3,3,13,125707,768,5062,0
5,3,13,125711,772,5062,0
7,3,13,125715,776,5062,0
9,3,13,125719,780,5062,0
11,3,13,125723,784,5062,0
13,3,13,125727,788,5062,0
15,3,13,125731,792,5062,0
17,3,30,125735,796,5062,0
19,3,30,125739,800,5062,0
21,3,30,125743,804,5062,0
23,3,30,125747,808,5062,0
25,3,30,125751,812,5062,0
27,3,30,125755,816,5062,0
29,3,30,125759,820,5062,0
6,3,30,125763,824,5062,0
8,3,30,125767,828,5062,0
6,3,30,125771,832,5062,0
8,3,30,125775,836,5062,0
10,3,30,125779,840,5062,0
12,3,30,125783,844,5062,0
14,3,30,125787,848,5062,0
16,3,30,125791,852,5062,0
18,3,30,125795,856,5062,0
20,3,30,125799,860,5062,0
22,3,30,125803,864,5062,0
24,3,30,125807,868,5062,0
26,3,30,125811,872,5062,0
28,3,30,125815,876,5062,0
30,3,30,125819,880,5062,0
32,3,30,125823,884,5062,0
34,3,30,125827,888,5062,0
36,3,30,125831,892,5062,0
38,3,30,125835,896,5062,0
40,3,30,125839,900,5062,0
42,3,30,125843,904,5062,0
44,3,30,125847,908,5062,0
46,3,30,125851,912,5062,0
48,3,30,125855,916,5062,0
50,3,30,125859,920,5062,0
7,3,30,125863,924,5062,0
9,3,30,125867,928,5062,0
11,3,30,125871,932,5062,0
13,3,30,125875,936,5062,0
15,3,30,125879,940,5062,0
17,3,30,125883,944,5062,0
19,3,30,125887,948,5062,0
21,3,30,125891,952,5062,0
23,3,30,125895,956,5062,0
25,3,30,125899,960,5062,0
27,3,30,125903,964,5062,0
29,3,30,125907,968,5062,0
31,3,30,125911,972,5062,0
33,3,30,125915,976,5062,0
35,3,30,125919,980,5062,0
37,3,30,125923,984,5062,0
39,3,30,125927,988,5062,0
41,3,30,125931,992,5062,0
43,3,30,125935,996,5062,0
45,3,30,125939,1000,5062,0
47,3,30,125943,1004,5062,0
49,3,30,125947,1008,5062,0
7,3,30,125951,1012,5062,0
9,3,30,125955,1016,5062,0
11,3,30,125959,1020,5062,0
13,3,30,125963,1024,5062,0
15,3,30,125967,1028,5062,0
17,3,30,125971,1032,5062,0
19,3,30,125975,1036,5062,0
21,3,30,125979,1040,5062,0
0,3,30,125983,1044,5062,0
2,3,30,125987,1048,5062,0
4,3,30,125991,1052,5062,0
6,3,30,125995,1056,5062,0
8,3,30,125999,1060,5062,0
10,3,30,126003,1064,5062,0
12,3,30,126007,1068,5062,0
7,3,30,126011,1072,5062,0
9,3,30,126015,1076,5062,0
11,3,30,126019,1080,5062,0
13,3,30,126023,1084,5062,0
15,3,30,126027,1088,5062,0
17,3,30,126031,1092,5062,0
19,3,30,126035,1096,5062,0
21,3,30,126039,1100,5062,0
23,3,30,126043,1104,5062,0
25,3,30,126047,1108,5068,0
27,3,30,126051,1112,5068,0
29,3,30,126055,1116,5068,0
31,3,30,126059,1120,5068,0
33,3,30,126063,1124,5068,0
35,3,30,126067,1128,5068,0
37,3,30,126071,1132,5068,0
7,3,30,126075,1136,5068,0
9,3,30,126079,1140,5068,0
11,3,30,126083,1144,5068,0
13,3,30,126087,1148,5068,0
15,3,30,126091,1152,5068,0
17,3,30,126095,1156,5068,0
19,3,30,126099,1160,5068,0
1,3,30,126103,1164,5068,0
3,3,30,126107,1168,5068,0
5,3,30,126111,1172,5068,0
7,3,30,126115,1176,5068,0
9,3,30,126119,1180,5068,0
11,3,30,126123,1184,5068,0
13,3,30,126127,1188,5068,0
15,3,30,126131,1192,5068,0
17,3,30,126135,1196,5068,0
19,3,30,126139,1200,5068,0
21,3,30,126143,1204,5068,0
23,3,30,126147,1208,5068,0
25,3,30,126151,1212,5068,0
27,3,30,126155,1216,5068,0
7,3,30,126159,1220,5068,0
9,3,30,126163,1224,5068,0
11,3,30,126167,1228,5068,0
13,3,30,126171,1232,5068,0
15,3,30,126175,1236,5068,0
17,3,30,126179,1240,5068,0
19,3,30,126183,1244,5068,0
4,3,30,126187,1248,5068,0
6,3,30,126191,1252,5068,0
8,3,30,126195,1256,5068,0
